Date,Open*,High,Low,Close**,Volume,Market Cap
"Feb 01, 2024",$2.8288,$2.8497,$2.7552,$2.8326,"$56,532,660","$2,521,578,843"
"Jan 31, 2024",$3.0258,$3.0258,$2.8002,$2.8289,"$69,778,160","$2,518,268,052"
"Jan 30, 2024",$3.1546,$3.1624,$2.9789,$3.0260,"$96,117,687","$2,693,801,678"
"Jan 29, 2024",$3.1531,$3.2124,$3.0298,$3.1546,"$80,300,415","$2,808,237,289"
"Jan 28, 2024",$3.0664,$3.2150,$3.0630,$3.1537,"$63,424,238","$2,807,475,642"
"Jan 27, 2024",$3.0783,$3.0959,$2.9921,$3.0666,"$47,319,661","$2,729,862,597"
"Jan 26, 2024",$2.9819,$3.0947,$2.9615,$3.0786,"$87,032,827","$2,740,560,121"
"Jan 25, 2024",$2.8759,$2.9962,$2.7641,$2.9828,"$81,864,607","$2,655,275,185"
"Jan 24, 2024",$2.6879,$2.8822,$2.6392,$2.8759,"$79,525,215","$2,560,150,576"
"Jan 23, 2024",$2.7068,$2.8393,$2.5621,$2.6879,"$100,701,958","$2,392,717,664"
"Jan 22, 2024",$2.8551,$2.9933,$2.6953,$2.7067,"$124,467,992","$2,409,519,333"
"Jan 21, 2024",$2.8863,$2.9453,$2.8544,$2.8545,"$60,967,344","$2,541,029,136"
"Jan 20, 2024",$2.9519,$2.9542,$2.8483,$2.8862,"$59,980,157","$2,569,265,544"
"Jan 19, 2024",$3.0218,$3.1039,$2.8332,$2.9517,"$93,138,157","$2,627,599,739"
"Jan 18, 2024",$3.1958,$3.2160,$2.9490,$3.0217,"$115,420,098","$2,689,841,609"
"Jan 17, 2024",$3.4309,$3.4744,$3.1283,$3.1953,"$115,708,212","$2,844,461,961"
"Jan 16, 2024",$3.2515,$3.5424,$3.2397,$3.4307,"$112,249,948","$3,053,940,332"
"Jan 15, 2024",$3.2358,$3.4277,$3.2253,$3.2513,"$107,218,622","$2,894,236,480"
"Jan 14, 2024",$3.3495,$3.3597,$3.2214,$3.2356,"$108,455,606","$2,880,308,771"
"Jan 13, 2024",$3.4795,$3.4859,$3.3495,$3.3495,"$111,085,787","$2,981,629,403"
"Jan 12, 2024",$3.6415,$3.8365,$3.3949,$3.4804,"$190,948,385","$3,098,174,271"
"Jan 11, 2024",$3.7841,$4.0148,$3.5576,$3.6417,"$259,661,588","$3,241,790,824"
"Jan 10, 2024",$3.6371,$3.9970,$3.6308,$3.7823,"$392,014,646","$3,366,938,958"
"Jan 09, 2024",$3.1283,$3.7284,$3.0737,$3.6374,"$297,750,450","$3,237,931,992"
"Jan 08, 2024",$2.9308,$3.2035,$2.7788,$3.1284,"$185,751,460","$2,784,863,164"
"Jan 07, 2024",$3.0907,$3.2413,$2.9062,$2.9314,"$162,555,440","$2,609,448,386"
"Jan 06, 2024",$3.5506,$3.6097,$3.0355,$3.0904,"$239,872,996","$2,751,005,484"
"Jan 05, 2024",$3.1257,$3.5496,$3.0150,$3.5496,"$245,793,264","$3,159,798,379"
"Jan 04, 2024",$3.0592,$3.4514,$2.9604,$3.1262,"$213,868,663","$2,782,880,908"
"Jan 03, 2024",$2.8655,$3.4517,$2.6222,$3.0594,"$371,364,793","$2,723,453,662"
"Jan 02, 2024",$2.9156,$3.1712,$2.8555,$2.8662,"$125,016,943","$2,551,452,419"
"Jan 01, 2024",$2.6433,$2.9293,$2.6433,$2.9168,"$80,256,012","$2,596,454,040"
"Dec 31, 2023",$2.7340,$2.8090,$2.6062,$2.6433,"$65,665,334","$2,352,988,838"
"Dec 30, 2023",$2.9213,$2.9789,$2.7347,$2.7347,"$125,190,745","$2,434,322,915"
"Dec 29, 2023",$2.7075,$2.9212,$2.5955,$2.9205,"$138,227,214","$2,599,759,602"
"Dec 28, 2023",$2.8238,$2.9956,$2.7062,$2.7064,"$183,739,270","$2,409,200,326"
"Dec 27, 2023",$2.4274,$2.8545,$2.3445,$2.8228,"$172,448,935","$2,512,764,546"
"Dec 26, 2023",$2.5543,$2.6615,$2.3794,$2.4275,"$117,378,835","$2,160,897,531"
"Dec 25, 2023",$2.4280,$2.7006,$2.4257,$2.5545,"$175,565,092","$2,273,959,032"
"Dec 24, 2023",$2.3624,$2.4462,$2.3490,$2.4285,"$106,448,794","$2,160,264,029"
"Dec 23, 2023",$2.4439,$2.4578,$2.2953,$2.3624,"$92,088,261","$2,101,436,466"
"Dec 22, 2023",$2.1533,$2.4499,$2.1429,$2.4443,"$183,046,622","$2,174,271,583"
"Dec 21, 2023",$2.0997,$2.2475,$2.0780,$2.1537,"$100,533,837","$1,915,731,944"
"Dec 20, 2023",$2.0500,$2.1569,$2.0410,$2.0993,"$63,307,201","$1,867,457,312"
"Dec 19, 2023",$2.1288,$2.1565,$2.0212,$2.0499,"$58,246,549","$1,823,523,001"
"Dec 18, 2023",$2.0828,$2.1390,$1.9891,$2.1286,"$69,957,234","$1,893,509,294"
"Dec 17, 2023",$2.1610,$2.1697,$2.0691,$2.0833,"$58,939,702","$1,853,205,544"
"Dec 16, 2023",$2.1301,$2.2053,$2.1236,$2.1610,"$55,912,282","$1,922,336,814"
"Dec 15, 2023",$2.3525,$2.3569,$2.1247,$2.1301,"$72,684,356","$1,894,840,825"
"Dec 14, 2023",$2.3085,$2.3812,$2.2868,$2.3518,"$99,014,701","$2,092,120,064"
"Dec 13, 2023",$2.2292,$2.3151,$2.1480,$2.3086,"$81,036,283","$2,053,669,359"
"Dec 12, 2023",$2.2597,$2.3200,$2.1770,$2.2291,"$91,566,473","$1,982,945,518"
"Dec 11, 2023",$2.3864,$2.3980,$2.1816,$2.2595,"$111,266,052","$2,010,003,517"
"Dec 10, 2023",$2.3449,$2.4298,$2.3367,$2.3862,"$65,894,010","$2,122,627,888"
"Dec 09, 2023",$2.4467,$2.5322,$2.3180,$2.3448,"$91,638,566","$2,085,827,901"
"Dec 08, 2023",$2.5127,$2.5197,$2.4043,$2.4467,"$88,616,248","$2,176,479,695"
"Dec 07, 2023",$2.2646,$2.5644,$2.2410,$2.5127,"$141,280,684","$2,236,413,871"
"Dec 06, 2023",$2.4049,$2.4508,$2.2543,$2.2637,"$92,097,628","$2,014,785,497"
"Dec 05, 2023",$2.3818,$2.4883,$2.3163,$2.4050,"$82,574,453","$2,140,600,226"
"Dec 04, 2023",$2.4331,$2.5060,$2.3453,$2.3816,"$106,082,428","$2,119,761,122"
"Dec 03, 2023",$2.4294,$2.4782,$2.3800,$2.4332,"$72,761,829","$2,165,666,167"
"Dec 02, 2023",$2.3869,$2.4623,$2.3509,$2.4293,"$78,308,193","$2,162,199,234"
"Dec 01, 2023",$2.3557,$2.4182,$2.3414,$2.3867,"$81,370,718","$2,124,307,920"
"Nov 30, 2023",$2.2584,$2.3565,$2.2497,$2.3556,"$74,020,731","$2,096,603,643"
"Nov 29, 2023",$2.3377,$2.3548,$2.2312,$2.2584,"$89,481,551","$2,010,046,127"
